"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc"
"84","ThiessenSaffran2003","Thiessen, E. D., & Saffran, J. R. (2003). When cues collide: Use of stress and statistical cues to word boundaries by 7- to 9-month-old infants. Developmental Psychology, 39(4), 706-716. http://dx.doi.org/10.1037/0012-1649.39.4.706","Thiessen & Saffran (2003)","yes","JK",1,"trochaic","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,15,NA,265.7412,NA,7.03,6.43,1.316814338,1.394274005,2.47,NA,NA,NA,NA,0.7605895123,"native",NA,NA,15.22,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.7605895123,"Statistical word segmentation","statSeg","early_language",0.44244611462007,0.0384466838380799,0.416920377238143,0.0341384940440938,0.216000691153458,0.00832812815957456,0.219457246065998,0.0833333333333333,0.802508481405782,0.126484520005201,"group_means_two",265.7412,15,"ThiessenSaffran2003 1"
"85","ThiessenSaffran2003","Thiessen, E. D., & Saffran, J. R. (2003). When cues collide: Use of stress and statistical cues to word boundaries by 7- to 9-month-old infants. Developmental Psychology, 39(4), 706-716. http://dx.doi.org/10.1037/0012-1649.39.4.707","Thiessen & Saffran (2003)","yes","AKB",1,"iambic","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,16,NA,265.7412,NA,7.73,8.92,2.04,2.36,-3.07,NA,NA,NA,NA,0.7609655516,"native",NA,NA,15.22,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.7609655516,"Statistical word segmentation","statSeg","early_language",-0.539484237354984,0.0389744073735778,-0.51058329606811,0.0349104305843048,-0.260433780001435,0.00789243165191162,-0.266573692704817,0.0769230769230769,-0.978516166728851,0.128220660848038,"group_means_two",265.7412,16,"ThiessenSaffran2003 2"
"86","ThiessenSaffran2003","Thiessen, E. D., & Saffran, J. R. (2003). When cues collide: Use of stress and statistical cues to word boundaries by 7- to 9-month-old infants. Developmental Psychology, 39(4), 706-716. http://dx.doi.org/10.1037/0012-1649.39.4.706","Thiessen & Saffran (2003)","yes","AKB",2,"trochaic","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,15,NA,208.8184,NA,5.9,7.4,2.323790008,3.02092701,-2.97,NA,NA,NA,NA,0.7620982771,"native",NA,NA,15.22,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.7620982771,"Statistical word segmentation","statSeg","early_language",-0.556587228765326,0.0420465411608222,-0.524476427105787,0.0373349649878454,-0.268105186493296,0.00840392425495971,-0.274821139981848,0.0833333333333333,-1.00953756167543,0.138327575897145,"group_means_two",208.8184,15,"ThiessenSaffran2003 1"
"87","ThiessenSaffran2003","Thiessen, E. D., & Saffran, J. R. (2003). When cues collide: Use of stress and statistical cues to word boundaries by 7- to 9-month-old infants. Developmental Psychology, 39(4), 706-716. http://dx.doi.org/10.1037/0012-1649.39.4.706","Thiessen & Saffran (2003)","yes","AKB",2,"iambic","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,15,NA,208.8184,NA,7.22,8.89,1.471733672,2.01395134,-3.83,NA,NA,NA,NA,0.568513861,"native",NA,NA,15.22,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.568513861,"Statistical word segmentation","statSeg","early_language",-0.946817912411531,0.087413623842111,-0.892193802080097,0.0776183841882058,-0.427883141367864,0.0119138291459421,-0.457302518476644,0.0833333333333333,-1.7173377275776,0.287579295529089,"group_means_two",208.8184,15,"ThiessenSaffran2003 2"
"88","ThiessenSaffran2003","Thiessen, E. D., & Saffran, J. R. (2003). When cues collide: Use of stress and statistical cues to word boundaries by 7- to 9-month-old infants. Developmental Psychology, 39(4), 706-716. http://dx.doi.org/10.1037/0012-1649.39.4.706","Thiessen & Saffran (2003)","yes","AKB",3,"monotone","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,13,NA,268.7852,NA,5.45,6.35,1.586442561,1.297998459,-3.37,NA,NA,NA,NA,0.7950685611,"native",NA,NA,15.22,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.7950685611,"Statistical word segmentation","statSeg","early_language",-0.620940740323399,0.0463574291766681,-0.578603871664985,0.040251466139452,-0.296508576632815,0.00879350379959242,-0.305687267536245,0.1,-1.12626192002571,0.152509829008411,"group_means_two",268.7852,13,"ThiessenSaffran2003 1"
"89","ThiessenSaffran2007","Thiessen, E. D., & Saffran, J. R. (2007). Learning to learn: Infants’ acquisition of stress-based strategies for word segmentation. Language learning and development, 3(1), 73-100.","Thiessen & Saffran (2007)","yes","AK/AKB",1,"trochaic","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,20,NA,275.1776,NA,6.4,7.5,2.683281573,2.683281573,-2.17,NA,NA,NA,NA,0.6431107996,"native",NA,NA,26.1784,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.6431107996,"Statistical word segmentation","statSeg","early_language",-0.409945795874923,0.0398903089288881,-0.392864721046801,0.0366353705267045,-0.200798140850133,0.00881428087083647,-0.203564089231717,0.0588235294117647,-0.743559423928425,0.131233856188456,"group_means_two",275.1776,20,"ThiessenSaffran2007 1"
"90","ThiessenSaffran2007","Thiessen, E. D., & Saffran, J. R. (2007). Learning to learn: Infants’ acquisition of stress-based strategies for word segmentation. Language learning and development, 3(1), 73-100.","Thiessen & Saffran (2007)","yes","AK/AKB",1,"iambic","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,20,NA,275.1776,NA,5.6,6.6,1.341640786,2.683281573,-2.15,NA,NA,NA,NA,0.6490745748,"native",NA,NA,26.1784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.6490745748,"Statistical word segmentation","statSeg","early_language",-0.471404520826124,0.0406480980763827,-0.451762665791702,0.0373313261847334,-0.229415733886741,0.0086404617282363,-0.233572654068709,0.0588235294117647,-0.855033220171559,0.133726882556859,"group_means_two",275.1776,20,"ThiessenSaffran2007 2"
"91","ThiessenSaffran2007","Thiessen, E. D., & Saffran, J. R. (2007). Learning to learn: Infants’ acquisition of stress-based strategies for word segmentation. Language learning and development, 3(1), 73-100.","Thiessen & Saffran (2007)","yes","AK/AKB",1,"trochaic-iambic","3","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,20,NA,273.6556,NA,6.6,5.8,2.683281573,2.236067977,2.31,NA,NA,NA,NA,0.8167703629,"native",NA,NA,29.5268,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.8167703629,"Statistical word segmentation","statSeg","early_language",0.32391053210122,0.0209459145301524,0.310414259930336,0.0192367860875879,0.159872153409748,0.00484513454064935,0.161255493435328,0.0588235294117647,0.58750871719396,0.0689092967438778,"group_means_two",273.6556,20,"ThiessenSaffran2007 3"
"92","ThiessenSaffran2007","Thiessen, E. D., & Saffran, J. R. (2007). Learning to learn: Infants’ acquisition of stress-based strategies for word segmentation. Language learning and development, 3(1), 73-100.","Thiessen & Saffran (2007)","yes","AK/AKB",2,"trochaicMixed","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,20,NA,279.7436,NA,5.9,7,2.236067977,1.788854382,-2.87,NA,NA,NA,NA,0.6577501851,"native",NA,NA,21.308,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.6577501851,"Statistical word segmentation","statSeg","early_language",-0.543251278231293,0.0416030302724983,-0.520615808304989,0.0382083385662355,-0.262127754538577,0.00840075752636484,-0.268391784649299,0.0588235294117647,-0.985348823075345,0.136868483558701,"group_means_two",279.7436,20,"ThiessenSaffran2007 1"
"93","ThiessenSaffran2007","Thiessen, E. D., & Saffran, J. R. (2007). Learning to learn: Infants’ acquisition of stress-based strategies for word segmentation. Language learning and development, 3(1), 73-100.","Thiessen & Saffran (2007)","yes","AK/AKB",2,"iambicMixed","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,20,NA,279.7436,NA,5.7,7,1.788854382,2.683281573,-2.51,NA,NA,NA,NA,0.5244797702,"native",NA,NA,21.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.5244797702,"Statistical word segmentation","statSeg","early_language",-0.570087712549515,0.0556770229799985,-0.546334057859952,0.0511339325632278,-0.274124987315106,0.0110112761148438,-0.28131854818264,0.0588235294117647,-1.03402473058005,0.183170063680982,"group_means_two",279.7436,20,"ThiessenSaffran2007 2"
"94","ThiessenSaffran2007","Thiessen, E. D., & Saffran, J. R. (2007). Learning to learn: Infants’ acquisition of stress-based strategies for word segmentation. Language learning and development, 3(1), 73-100.","Thiessen & Saffran (2007)","yes","AK/AKB",3,"iambic-iambic","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,15,NA,210.6448,NA,6.4,8.1,2.323790008,2.711088342,-4.34,NA,NA,NA,NA,0.8292465938,"native",NA,NA,31.3532,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.8292465938,"Statistical word segmentation","statSeg","early_language",-0.673300329239744,0.0378782319384783,-0.634456079475913,0.0336337407116443,-0.319055492336157,0.00686205305283984,-0.330595203533773,0.0833333333333333,-1.22123170911374,0.124614388215163,"group_means_two",210.6448,15,"ThiessenSaffran2007 1"
"95","ThiessenSaffran2007","Thiessen, E. D., & Saffran, J. R. (2007). Learning to learn: Infants’ acquisition of stress-based strategies for word segmentation. Language learning and development, 3(1), 73-100.","Thiessen & Saffran (2007)","yes","AKB",3,"iambic-trochaic","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,16,NA,210.6448,NA,7.9,6.2,2.8,2.8,2.21,NA,NA,NA,NA,0.3962081874,"native",NA,NA,31.3532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.3962081874,"Statistical word segmentation","statSeg","early_language",0.607142857142857,0.0869934281056122,0.574617346938776,0.0779223659275079,0.290481603623699,0.0166944797016183,0.299092169456399,0.0769230769230769,1.10123532828506,0.286196906965667,"group_means_two",210.6448,16,"ThiessenSaffran2007 2"
